1072,570142114,99863150,44202
1073,570142118,99863150,44027
1074,570142120,99863146,43863
1075,570142123,99863144,43812
1076,570142122,99863144,43699
1077,570142133,99863143,43676
1078,570142148,99863141,43747
1079,570142158,99863130,43713
1080,570142168,99863121,43655
1081,570142176,99863114,43606
1082,570142183,99863107,43562
1083,570142186,99863103,43466
1084,570142188,99863105,43398
1085,570142194,99863105,43352
1086,570142196,99863112,43397
1087,570142196,99863124,43529
1088,570142194,99863130,43594
1089,570142197,99863132,43624
1090,570142196,99863134,43632
1091,570142196,99863139,43626
1092,570142195,99863142,43543
1093,570142196,99863150,43591
1094,570142196,99863141,43387
1095,570142199,99863140,43348
1096,570142196,99863149,43495
1097,570142194,99863145,43461
1098,570142193,99863149,43541
1099,570142197,99863155,43629
1100,570142202,99863159,43706
1101,570142204,99863159,43700
1102,570142206,99863158,43627
1103,570142205,99863158,43634
1104,570142202,99863153,43533
1105,570142200,99863150,43456
1106,570142197,99863145,43408
1107,570142194,99863146,43446
1108,570142196,99863150,43553
1109,570142197,99863152,43600
1110,570142198,99863158,43708
1111,570142202,99863163,43739
1112,570142213,99863170,43767
1113,570142220,99863167,43752
1114,570142226,99863171,43835
1115,570142232,99863170,43861
1116,570142241,99863170,43873
1117,570142249,99863180,44077
1118,570142255,99863184,44109
1119,570142264,99863189,44163
1120,570142261,99863204,44462
1121,570142257,99863210,44573
1122,570142261,99863221,44671
1123,570142265,99863233,44838
1124,570142265,99863243,44920
1125,570142263,99863249,44944
1126,570142254,99863250,44898
1127,570142250,99863263,45068
1128,570142247,99863271,45069
1129,570142247,99863282,45220
1130,570142245,99863290,45292
1131,570142239,99863304,45394
1132,570142234,99863322,45607
1133,570142226,99863334,45689
1134,570142220,99863348,45781
1135,570142219,99863357,45786
1136,570142214,99863364,45754
1137,570142212,99863378,45936
1138,570142211,99863385,45940
1139,570142205,99863396,46041
1140,570142200,99863409,46153
1141,570142194,99863419,46252
1142,570142188,99863428,46309
1143,570142183,99863436,46361
1144,570142177,99863441,46351
1145,570142168,99863436,46125
1146,570142159,99863432,45996
1147,570142152,99863436,46038
1148,570142146,99863441,46035
1149,570142139,99863440,45947
1150,570142132,99863442,45902
1151,570142128,99863447,45892
1152,570142126,99863446,45771
1153,570142124,99863449,45769
1154,570142123,99863456,45895
1155,570142122,99863458,45808
1156,570142119,99863459,45794
1157,570142114,99863463,45902
1158,570142109,99863468,45973
1159,570142102,99863471,46061
1160,570142099,99863475,46201
1161,570142099,99863476,46281
1162,570142095,99863476,46300
1163,570142096,99863476,46304
1164,570142093,99863477,46270
1165,570142085,99863472,46082
1166,570142080,99863472,46073
1167,570142076,99863468,45958
1168,570142073,99863471,45993
1169,570142067,99863468,45891
1170,570142066,99863465,45762
1171,570142064,99863461,45612
1172,570142065,99863466,45611
1173,570142065,99863469,45567
1174,570142064,99863476,45539
1175,570142062,99863480,45519
1176,570142057,99863484,45580
1177,570142048,99863482,45540
1178,570142041,99863482,45495
1179,570142034,99863483,45401
1180,570142029,99863483,45319
1181,570142027,99863481,45184
1182,570142022,99863480,45075
1183,570142034,99863485,45139
1184,570142040,99863489,45269
1185,570142050,99863494,45397
1186,570142061,99863496,45429
1187,570142073,99863502,45573
1188,570142081,99863507,45726
1189,570142089,99863514,45913
1190,570142098,99863519,46084
1191,570142103,99863524,46274
1192,570142110,99863528,46435
1193,570142119,99863528,46530
1194,570142129,99863530,46546
1195,570142141,99863532,46596
1196,570142155,99863527,46563
1197,570142165,99863520,46493
1198,570142173,99863509,46338
1199,570142182,99863515,46460
1200,570142190,99863518,46570
1201,570142199,99863521,46587
1202,570142211,99863521,46576
1203,570142224,99863528,46692
1204,570142234,99863532,46822
1205,570142248,99863537,46933
1206,570142256,99863539,46974
1207,570142259,99863543,46960
1208,570142262,99863545,46896
1209,570142260,99863550,46957
1210,570142267,99863555,46986
1211,570142264,99863560,47013
1212,570142262,99863558,46940
1213,570142262,99863563,46994
1214,570142266,99863571,47179
1215,570142274,99863575,47250
1216,570142281,99863576,47194
1217,570142287,99863584,47279
1218,570142293,99863588,47380
1219,570142294,99863591,47312
1220,570142296,99863593,47222
1221,570142298,99863591,47057
1222,570142304,99863585,46948
1223,570142305,99863581,46817
1224,570142310,99863586,46931
1225,570142312,99863586,46830
1226,570142314,99863592,46805
1227,570142314,99863593,46703
1228,570142317,99863589,46581
1229,570142323,99863587,46517
1230,570142325,99863590,46536
1231,570142323,99863597,46541
1232,570142324,99863603,46539
1233,570142322,99863602,46428
1234,570142323,99863607,46403
1235,570142322,99863612,46384
1236,570142320,99863618,46380
1237,570142318,99863622,46324
1238,570142319,99863624,46260
1239,570142320,99863632,46266
1240,570142318,99863643,46349
1241,570142324,99863656,46497
1242,570142327,99863664,46522
1243,570142327,99863676,46613
1244,570142329,99863685,46684
1245,570142325,99863687,46648
1246,570142324,99863696,46799
1247,570142321,99863705,46858
1248,570142318,99863708,46896
1249,570142317,99863715,47011
1250,570142321,99863725,47189
1251,570142323,99863729,47262
1252,570142325,99863741,47436
1253,570142322,99863752,47513
1254,570142315,99863760,47535
1255,570142307,99863767,47539
1256,570142298,99863773,47562
1257,570142294,99863781,47636
1258,570142290,99863786,47663
1259,570142289,99863795,47821
1260,570142285,99863805,47919
1261,570142279,99863815,48052
1262,570142271,99863824,48164
1263,570142261,99863830,48243
1264,570142249,99863832,48258
1265,570142242,99863838,48416
1266,570142233,99863846,48557
1267,570142229,99863854,48699
1268,570142224,99863860,48790
1269,570142218,99863868,48865
1270,570142215,99863875,48880
1271,570142211,99863880,48930
1272,570142205,99863884,48927
1273,570142201,99863891,49025
1274,570142200,99863897,49071
1275,570142195,99863904,49097
1276,570142189,99863907,49126
1277,570142183,99863912,49207
1278,570142180,99863918,49298
1279,570142179,99863925,49397
1280,570142172,99863926,49391
1281,570142166,99863926,49351
1282,570142159,99863929,49380
1283,570142151,99863930,49324
1284,570142148,99863933,49318
1285,570142143,99863933,49261
1286,570142139,99863931,49226
1287,570142133,99863927,49090
1288,570142128,99863928,49044
1289,570142121,99863929,49005
1290,570142112,99863927,48905
1291,570142104,99863927,48818
1292,570142095,99863923,48632
1293,570142088,99863921,48535
1294,570142082,99863927,48590
1295,570142075,99863930,48564
1296,570142063,99863928,48504
1297,570142054,99863932,48541
1298,570142045,99863933,48550
1299,570142034,99863931,48584
1300,570142024,99863929,48639
1301,570142016,99863932,48684
1302,570142012,99863937,48705
1303,570142011,99863942,48801
1304,570142008,99863948,48905
1305,570142003,99863951,48931
1306,570142001,99863955,49104
1307,570141999,99863958,49240
1308,570141998,99863963,49417
1309,570141994,99863965,49537
1310,570141996,99863968,49771
1311,570141998,99863971,50042
1312,570142002,99863976,50298
1313,570142007,99863980,50574
1314,570142007,99863983,50753
1315,570142011,99863988,50953
1316,570142014,99863992,51175
1317,570142018,99863997,51388
1318,570142020,99864002,51557
1319,570142020,99864005,51636
1320,570142022,99864007,51768
1321,570142024,99864010,51920
1322,570142028,99864014,52137
1323,570142030,99864015,52261
1324,570142030,99864017,52319
1325,570142031,99864018,52397
1326,570142033,99864018,52479
1327,570142033,99864017,52632
1328,570142032,99864015,52758
1329,570142032,99864013,52894
1330,570142033,99864013,53045
1331,570142035,99864012,53197
1332,570142037,99864013,53331
1333,570142039,99864008,53329
1334,570142039,99864001,53340
1335,570142040,99864002,53464
1336,570142043,99864005,53590
1337,570142044,99864004,53676
1338,570142051,99864004,53795
1339,570142055,99864000,53842
1340,570142058,99863998,53903
1341,570142062,99863998,53971
1342,570142066,99863997,54018
1343,570142072,99864001,54164
1344,570142076,99863999,54190
1345,570142079,99863998,54219
1346,570142082,99863999,54370
1347,570142090,99864003,54473
1348,570142095,99864005,54564
1349,570142101,99864004,54586
1350,570142107,99864006,54625
1351,570142111,99864009,54702
1352,570142117,99864013,54806
1353,570142124,99864017,54878
1354,570142130,99864019,54929
1355,570142137,99864025,55050
1356,570142144,99864030,55118
1357,570142151,99864033,55175
1358,570142152,99864034,55185
1359,570142156,99864038,55239
1360,570142159,99864039,55250
1361,570142160,99864037,55210
1362,570142162,99864035,55178
1363,570142165,99864034,55170
1364,570142170,99864037,55214
1365,570142170,99864035,55171
1366,570142174,99864036,55224
1367,570142177,99864034,55198
1368,570142180,99864038,55286
1369,570142184,99864039,55377
1370,570142188,99864039,55428
1371,570142192,99864039,55510
1372,570142195,99864034,55485
1373,570142196,99864039,55620
1374,570142198,99864039,55637
1375,570142202,99864038,55686
1376,570142204,99864032,55682
1377,570142207,99864032,55748
1378,570142210,99864027,55747
1379,570142213,99864023,55748
1380,570142216,99864018,55685
1381,570142218,99864012,55657
1382,570142220,99864007,55653
1383,570142223,99864005,55643
1384,570142225,99864001,55598
1385,570142229,99864000,55605
1386,570142233,99863999,55549
1387,570142237,99864002,55559
1388,570142240,99864006,55651
1389,570142242,99864006,55688
1390,570142244,99864003,55684
1391,570142247,99864004,55735
1392,570142249,99864005,55769
1393,570142251,99864009,55832
1394,570142250,99864010,55836
1395,570142251,99864011,55897
1396,570142253,99864015,56034
1397,570142255,99864021,56147
1398,570142257,99864025,56221
1399,570142261,99864031,56333
1400,570142262,99864029,56291
1401,570142259,99864028,56292
1402,570142256,99864022,56210
1403,570142254,99864019,56166
1404,570142251,99864017,56127
1405,570142246,99864013,56113
1406,570142241,99864014,56172
1407,570142238,99864013,56226
1408,570142232,99864012,56281
1409,570142227,99864009,56307
1410,570142219,99864004,56227
1411,570142208,99863997,56127
1412,570142199,99863992,56086
1413,570142188,99863982,55958
1414,570142181,99863972,55871
1415,570142171,99863960,55741
1416,570142162,99863952,55645
1417,570142156,99863948,55611
1418,570142150,99863941,55525
1419,570142142,99863933,55411
1420,570142134,99863924,55304
1421,570142123,99863911,55144
1422,570142113,99863902,55064
1423,570142103,99863892,54972
1424,570142093,99863884,54872
1425,570142082,99863876,54743
1426,570142070,99863863,54506
1427,570142060,99863854,54390
1428,570142050,99863846,54272
1429,570142043,99863837,54160
1430,570142036,99863829,54027
1431,570142028,99863818,53856
1432,570142023,99863807,53702
1433,570142017,99863797,53533
1434,570142010,99863788,53332
1435,570142003,99863779,53131
1436,570141994,99863764,52940
1437,570141985,99863750,52747
1438,570141977,99863733,52512
1439,570141971,99863726,52454
1440,570141968,99863719,52337
1441,570141964,99863707,52137
1442,570141961,99863701,52077
1443,570141959,99863696,52013
1444,570141956,99863687,51881
1445,570141956,99863677,51751
1446,570141955,99863671,51712
1447,570141956,99863663,51632
1448,570141955,99863651,51438
1449,570141955,99863648,51432
1450,570141954,99863641,51314
1451,570141957,99863628,51108
1452,570141958,99863619,50959
1453,570141955,99863610,50864
1454,570141956,99863606,50820
1455,570141955,99863605,50753
1456,570141954,99863604,50719
1457,570141957,99863602,50672
1458,570141956,99863596,50588
1459,570141951,99863588,50424
1460,570141948,99863586,50370
1461,570141945,99863574,50182
1462,570141940,99863563,50021
1463,570141935,99863555,49898
1464,570141931,99863550,49807
1465,570141927,99863543,49654
1466,570141923,99863536,49527
1467,570141920,99863528,49387
1468,570141919,99863521,49262
1469,570141915,99863510,49073
1470,570141911,99863501,48912
1471,570141906,99863492,48769
1472,570141900,99863485,48666
1473,570141896,99863479,48556
1474,570141891,99863478,48484
1475,570141889,99863477,48446
1476,570141885,99863475,48368
1477,570141881,99863469,48230
1478,570141875,99863464,48135
1479,570141873,99863463,48162
1480,570141874,99863466,48246
1481,570141871,99863462,48200
1482,570141870,99863464,48270
1483,570141869,99863466,48317
1484,570141865,99863460,48240
1485,570141861,99863454,48166
1486,570141863,99863461,48272
1487,570141860,99863460,48243
1488,570141859,99863462,48276
1489,570141859,99863470,48406
1490,570141856,99863472,48421
1491,570141852,99863473,48428
1492,570141850,99863474,48444
1493,570141850,99863480,48493
1494,570141850,99863483,48525
1495,570141849,99863481,48420
1496,570141860,99863483,48575
1497,570141871,99863489,48757
1498,570141879,99863493,48917
1499,570141888,99863502,49176
1500,570141898,99863508,49352
1501,570141907,99863513,49516
1502,570141915,99863526,49807
1503,570141921,99863540,50068
1504,570141926,99863547,50218
1505,570141931,99863555,50368
1506,570141937,99863566,50603
1507,570141943,99863571,50732
1508,570141947,99863578,50923
1509,570141953,99863580,50990
1510,570141957,99863585,51073
1511,570141961,99863594,51200
1512,570141966,99863601,51288
1513,570141972,99863609,51451
1514,570141976,99863614,51558
1515,570141980,99863616,51566
1516,570141987,99863617,51548
1517,570141992,99863620,51559
1518,570141998,99863629,51636
1519,570142002,99863633,51656
1520,570142006,99863639,51732
1521,570142012,99863645,51820
1522,570142015,99863640,51706
1523,570142019,99863640,51687
1524,570142022,99863637,51593
1525,570142023,99863635,51495
1526,570142026,99863636,51482
1527,570142031,99863636,51449
1528,570142033,99863633,51361
1529,570142036,99863627,51226
1530,570142042,99863616,50996
1531,570142044,99863605,50765
1532,570142048,99863604,50690
1533,570142052,99863602,50599
1534,570142057,99863608,50625
1535,570142059,99863605,50512
1536,570142060,99863607,50483
1537,570142062,99863601,50367
1538,570142064,99863601,50326
1539,570142062,99863597,50190
1540,570142063,99863599,50188
1541,570142063,99863588,49913
1542,570142063,99863588,49829
1543,570142063,99863589,49714
1544,570142068,99863589,49602
1545,570142068,99863589,49452
1546,570142067,99863593,49357
1547,570142064,99863593,49239
1548,570142061,99863586,48985
1549,570142061,99863576,48728
1550,570142058,99863569,48501
1551,570142061,99863566,48390
1552,570142062,99863560,48230
1553,570142062,99863551,47988
1554,570142063,99863549,47932
1555,570142062,99863545,47866
1556,570142064,99863535,47631
1557,570142065,99863527,47421
1558,570142062,99863531,47496
1559,570142060,99863530,47480
1560,570142061,99863521,47275
1561,570142054,99863515,47059
1562,570142046,99863513,46956
1563,570142046,99863502,46721
1564,570142047,99863496,46619
1565,570142044,99863494,46546
1566,570142042,99863491,46479
1567,570142041,99863488,46370
1568,570142040,99863482,46246
1569,570142041,99863473,46148
1570,570142040,99863471,46153
1571,570142042,99863467,46021
1572,570142040,99863460,45862
1573,570142040,99863455,45755
1574,570142040,99863440,45466
1575,570142038,99863432,45217
1576,570142035,99863425,44998
