-55.800,-4.650,-9.300
-55.800,-4.650,-9.300
-56.250,-4.350,-10.350
-57.900,-4.350,-9.600
-56.550,-2.100,-8.250
-56.550,-2.100,-8.250
-59.700,-2.100,-7.500
-59.100,-1.050,-7.500
-58.650,-0.300,-7.500
-58.650,-0.300,-7.500
-62.250,1.050,-7.200
-63.150,3.450,-4.950
-64.350,4.350,-3.750
-64.350,4.350,-3.750
-65.400,5.850,-0.900
-68.550,5.100,0.300
-67.950,5.100,-0.600
-67.950,5.100,-0.600
-69.000,6.450,3.450
-69.000,6.150,3.750
-71.400,6.450,5.100
-71.400,6.450,5.100
-74.100,8.550,10.200
-74.250,9.000,11.700
-74.550,9.450,14.550
-75.900,8.850,16.050
-75.900,8.850,16.050
-76.200,7.050,18.150
-75.450,9.600,19.200
-75.150,8.850,21.900
-75.150,8.850,21.900
-77.100,5.850,22.800
-76.200,7.350,23.700
-76.500,4.500,25.350
-76.500,4.500,25.350
-78.000,3.750,27.150
-76.050,2.850,27.750
-76.500,2.700,26.400
-76.500,2.700,26.400
-77.100,0.600,28.050
-76.350,1.050,29.100
-77.100,37.050,29.700
-77.100,-1.350,30.150
-77.100,-2.550,33.600
-77.550,-1.950,33.750
-76.650,-2.100,34.650
-75.900,-4.200,36.900
-75.900,-4.200,36.900
-77.400,-5.850,37.350
-75.600,-6.900,37.800
-76.350,-7.650,39.450
-76.350,-7.650,39.450
-74.850,-10.650,41.400
-74.100,-10.650,42.450
-73.650,-11.400,42.750
-72.150,-11.700,44.700
-71.100,-13.800,46.800
-69.300,-14.850,47.400
-68.250,-15.600,49.950
-66.450,-16.350,50.250
-65.550,-18.450,51.450
-65.400,-17.100,52.950
-64.200,-17.250,54.900
-62.700,-17.250,54.150
-60.750,-18.600,54.750
-58.350,-18.600,56.400
-57.900,-18.150,58.200
-55.800,-18.900,58.950
-55.350,-18.450,60.450
-52.800,-19.800,60.750
-52.200,-19.800,60.150
-49.950,-21.750,61.800
-47.550,-22.800,61.200
-44.400,-22.050,61.800
-41.400,-21.900,61.050
-42.450,-24.450,61.050
-42.600,-22.800,60.150
-38.550,-23.700,60.600
-38.100,-24.450,61.350
-37.500,-26.550,60.300
-36.750,-26.550,60.300
-37.200,-28.950,57.300
-37.200,-29.400,59.400
-37.950,-28.950,58.050
-36.450,-27.300,58.200
-36.450,-27.300,58.200
-33.150,-28.500,58.200
-33.750,-28.950,57.000
-32.100,-28.800,57.150
-32.100,-28.800,57.150
-30.300,-30.300,55.800
-30.300,-30.600,56.400
-28.650,-30.600,55.500
-28.650,-30.600,55.500
-29.250,-30.300,53.400
-28.950,-30.600,55.500
-27.750,-31.200,53.100
-27.600,-32.400,52.950
-27.600,-32.400,52.950
-24.900,-30.150,52.800
-24.300,-31.350,54.450
-25.050,-30.300,54.000
-25.050,-30.300,54.000
-24.150,-31.200,53.100
-24.450,-29.700,53.100
-25.050,-30.600,52.650
-25.050,-30.600,52.650
-24.300,-31.800,52.650
-23.850,-29.700,53.100
-24.000,-30.600,52.950
-24.000,-30.600,52.950
-23.400,-31.500,52.800
-22.200,-30.300,52.350
-21.900,-29.250,52.350
-21.900,-29.250,52.350
-22.350,-31.200,50.400
-19.500,-30.150,50.700
-20.850,-29.250,51.300
-20.850,-29.250,51.300
-20.850,-29.250,51.300
-21.000,-28.950,51.750
-21.750,-31.200,51.450
-22.050,-30.450,51.450
-22.050,-30.450,51.450
-21.300,-30.750,50.100
-21.300,-31.200,52.200
-19.800,-32.100,50.250
-19.800,-32.100,50.250
-20.850,-31.050,51.300
-20.400,-31.050,50.250
-20.850,-30.300,50.850
-20.850,-30.300,50.850
-20.700,-31.200,50.100
-20.700,-30.450,50.700
-20.850,-29.850,50.550
-20.850,-29.850,50.550
-20.100,-29.550,50.850
-18.900,-28.950,50.700
-19.050,-28.800,50.550
-19.050,-28.800,50.550
-18.150,-30.750,51.150
-19.950,-28.950,50.700
-17.400,-28.950,48.600
-17.400,-28.950,48.600
-18.000,-30.600,47.850
-16.350,-31.500,47.250
-14.250,-29.700,48.300
-15.300,-28.950,45.900
-15.300,-28.950,45.900
-14.250,-31.500,45.600
-14.250,-31.200,44.550
-13.350,-31.050,43.650
-13.350,-31.050,43.650
-13.200,-30.750,43.050
-13.200,-30.450,44.550
-12.150,-28.650,43.500
-12.900,-30.150,45.600
-13.050,-28.050,46.800
-12.900,-26.850,48.600
-13.800,-24.000,49.950
-11.250,-21.900,50.250
-11.400,-23.100,46.200
-9.600,-23.100,47.250
-10.500,-23.400,46.050
-9.450,-23.700,43.950
-6.900,-21.750,44.550
-7.050,-22.950,42.300
-7.500,-23.100,42.750
-6.150,-22.350,42.000
-7.350,-22.200,40.500
-5.400,-22.800,41.100
-6.300,-22.200,40.800
-5.700,-21.750,39.600
-6.150,-21.300,40.650
-4.950,-22.650,39.750
-5.400,-22.800,41.100
-5.400,-21.750,39.600
-5.400,-21.750,39.600
-4.650,-22.800,39.300
-5.700,-22.050,39.600
-5.250,-20.700,40.200
-5.700,-21.000,40.050
-5.100,-22.050,40.050
-5.700,-22.350,38.550
-3.450,-22.950,38.400
-5.250,-23.700,39.150
-5.250,-23.700,39.150
-5.100,-23.100,37.200
